dna_plate_id,dna_plate_well,silly,fish_id,tissue_type,sex,origin,date,comment,silly_source,sample,dwp_barcode,dwp_well,length_mm_meh,otolith_mark_present,otolith_mark_id,hatchery,intertidal
63222,G11,PERBE91T,6,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H11,PERBE91T,7,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A12,PERBE91T,8,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B12,PERBE91T,9,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C12,PERBE91T,51,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D12,PERBE91T,52,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E12,PERBE91T,53,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F12,PERBE91T,54,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G12,PERBE91T,55,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A1,PVFDA14,149,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B1,PVFDA14,150,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C1,PVFDA14,151,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D1,PVFDA14,152,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E1,PVFDA14,153,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F1,PVFDA14,174,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G1,PVFDA14,175,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H1,PVFDA14,176,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A2,PVFDA14,177,Axillary Process,female,hatchery,NA,"there are three sample dates, but all three are listed on each bulk bottle, spreading fish across all bottles just in case",NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B2,PVFDE91H,1,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C2,PVFDE91H,2,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D2,PVFDE91H,3,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E2,PVFDE91H,4,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F2,PVFDE91H,5,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G2,PVFDE91H,6,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H2,PVFDE91H,7,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A3,PVFDE91H,8,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B3,PVFDE91H,9,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C3,PVFDE91H,10,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D3,PVFDE91H,11,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E3,PVFDE91H,12,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F3,PVFDE91H,13,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G3,PVFDE91H,14,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H3,PVFDE91H,15,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A4,PVFDE91H,16,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B4,PVFDE91H,17,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C4,PVFDE91H,18,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D4,PVFDE91H,51,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E4,PVFDE91H,52,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F4,PVFDE91H,53,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G4,PVFDE91H,54,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H4,PVFDE91H,55,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A5,PVFDE91H,56,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B5,PVFDE91H,57,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C5,PVFDE91H,58,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D5,PVFDE91H,59,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E5,PVFDE91H,60,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,F5,PVFDE91H,61,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,G5,PVFDE91H,62,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,H5,PVFDE91H,63,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,A6,PVFDE91H,64,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,B6,PVFDE91H,65,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,C6,PVFDE91H,66,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,D6,PVFDE91H,67,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63222,E6,PVFDE91H,68,Heart,NA,hatchery,1991-08-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C8,PDUCM91T,1,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D8,PDUCM91T,2,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E8,PDUCM91T,3,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F8,PDUCM91T,4,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G8,PDUCM91T,5,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H8,PDUCM91T,6,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A9,PDUCM91T,7,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B9,PDUCM91T,8,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C9,PDUCM91T,9,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D9,PDUCM91T,10,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E9,PDUCM91T,11,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F9,PDUCM91T,12,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G9,PDUCM91T,13,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H9,PDUCM91T,14,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A10,PDUCM91T,15,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B10,PDUCM91T,16,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C10,PDUCM91T,17,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D10,PDUCM91T,18,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E10,PDUCM91T,51,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F10,PDUCM91T,52,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G10,PDUCM91T,53,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H10,PDUCM91T,54,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A11,PDUCM91T,55,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B11,PDUCM91T,56,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C11,PDUCM91T,57,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D11,PDUCM91T,58,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E11,PDUCM91T,59,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F11,PDUCM91T,60,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G11,PDUCM91T,61,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H11,PDUCM91T,62,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A12,PDUCM91T,63,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B12,PDUCM91T,64,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C12,PDUCM91T,65,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D12,PDUCM91T,66,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E12,PDUCM91T,67,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F12,PDUCM91T,68,Heart,NA,natural,1991-08-20T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A1,PERBE91T,56,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B1,PERBE91T,57,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C1,PERBE91T,58,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D1,PERBE91T,59,Heart,NA,natural,1991-08-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E1,PERBL91T,1,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F1,PERBL91T,2,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G1,PERBL91T,3,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H1,PERBL91T,4,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A2,PERBL91T,5,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B2,PERBL91T,6,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C2,PERBL91T,7,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D2,PERBL91T,8,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E2,PERBL91T,9,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F2,PERBL91T,51,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G2,PERBL91T,52,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H2,PERBL91T,53,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A3,PERBL91T,54,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B3,PERBL91T,55,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C3,PERBL91T,56,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D3,PERBL91T,57,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E3,PERBL91T,58,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F3,PERBL91T,59,Heart,NA,natural,1991-09-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G3,PGREG94,1,Heart,NA,natural,NA,Only sample date information says 8/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H3,PGREG94,2,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A4,PGREG94,3,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B4,PGREG94,4,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C4,PGREG94,5,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D4,PGREG94,6,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E4,PGREG94,7,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F4,PGREG94,8,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G4,PGREG94,9,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H4,PGREG94,10,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A5,PGREG94,11,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B5,PGREG94,12,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C5,PGREG94,13,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D5,PGREG94,14,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E5,PGREG94,15,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F5,PGREG94,16,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G5,PGREG94,17,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H5,PGREG94,18,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A6,PGREG94,51,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B6,PGREG94,52,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C6,PGREG94,53,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D6,PGREG94,54,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E6,PGREG94,55,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F6,PGREG94,56,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G6,PGREG94,57,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H6,PGREG94,58,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A7,PGREG94,59,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B7,PGREG94,60,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,C7,PGREG94,61,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,D7,PGREG94,62,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,E7,PGREG94,63,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,F7,PGREG94,64,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,G7,PGREG94,65,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,H7,PGREG94,66,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,A8,PGREG94,67,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63223,B8,PGREG94,68,Heart,NA,natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
